name,mmsi,imo,call_sign,vessel_type__sub_type,gross_tonnage,deadweight,length,year_built,built_at_(shipyard),country,url
TAN TRUNG LAP B2S014,574705080,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tan-trung-lap-b2s014-mmsi-574705080
TANGAROA,235101597,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/tangaroa-mmsi-235101597
TANGESTAN,422007873,-,-,Fishing / FISHING,-,-,-,-,-,Iran,https://magicport.ai/vessels/fishing/tangestan-mmsi-422007873
TANPHAT 467 D26,574022770,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tanphat-467-d26-mmsi-574022770
TARB BUOY 5 89,123456809,-,-,Fishing / FISHING,-,-,6 m,-,-,-,https://magicport.ai/vessels/fishing/tarb-buoy-5-89-mmsi-123456809
TARDIS,257414120,-,LM8300,Fishing / FISHING,-,-,9 m,-,-,Norway,https://magicport.ai/vessels/fishing/tardis-mmsi-257414120
TARIQ ALKHAIR,408902060,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/tariq-alkhair-mmsi-408902060
TARNO LA1,266376000,-,-,Fishing / FISHING,-,-,-,-,-,Sweden,https://magicport.ai/vessels/fishing/tarno-la1-mmsi-266376000
TATSUMARU NO.2,431015199,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tatsumaru-no2-mmsi-431015199
TATSUMIMARU NO.18,431020181,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tatsumimaru-no18-mmsi-431020181
TAU 39A8,110206868,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tau-39a8-mmsi-110206868
TAU 62 E17,574943488,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tau-62-e17-mmsi-574943488
TAU LUI 11 E22,574751773,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tau-lui-11-e22-mmsi-574751773
TAU LUOI B9 GOI 99,574932906,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tau-luoi-b9-goi-99-mmsi-574932906
TAU LUOI XU 910 A35,574393900,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/tau-luoi-xu-910-a35-mmsi-574393900
TAU THU MUA TANPHUOC,574050006,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tau-thu-mua-tanphuoc-mmsi-574050006
TAUCA NGOCLOAN 95218,574123476,-,1234567,Fishing / FISHING,-,-,26 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/tauca-ngocloan-95218-mmsi-574123476
TAUKEO.73,574939647,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/taukeo73-mmsi-574939647
TAUTAIQUYETDAU A2 86,900900086,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tautaiquyetdau-a2-86-mmsi-900900086
TAW WIN THANT 01,9127446,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/taw-win-thant-01-mmsi-9127446
TAYBA AL HABIBA,408906643,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/tayba-al-habiba-mmsi-408906643
TAYOR ALSALAM,408901993,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/tayor-alsalam-mmsi-408901993
TB.MR 873,525015520,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/tbmr-873-mmsi-525015520
TB11,574936226,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tb11-mmsi-574936226
TEAM KRAKEN DK,219001258,-,-,Fishing / FISHING,-,-,-,-,-,Denmark,https://magicport.ai/vessels/fishing/team-kraken-dk-mmsi-219001258
TEAM ZANADU,219014912,-,-,Fishing / FISHING,-,-,-,-,-,Denmark,https://magicport.ai/vessels/fishing/team-zanadu-mmsi-219014912
TEISTA NS 24,251470640,-,6349,Fishing / FISHING,-,-,8 m,-,-,Iceland,https://magicport.ai/vessels/fishing/teista-ns-24-mmsi-251470640
TENKOMARU NO.8,431018856,-,V,Fishing / FISHING,-,-,10 m,-,-,Japan,https://magicport.ai/vessels/fishing/tenkomaru-no8-mmsi-431018856
TENNYUMARU,431013722,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tennyumaru-mmsi-431013722
TERNINGEN,257453820,-,LM9141,Fishing / FISHING,-,-,7 m,-,-,Norway,https://magicport.ai/vessels/fishing/terningen-mmsi-257453820
TESLRAN,440099950,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/teslran-mmsi-440099950
TEST,200995958,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/test-mmsi-200995958
TEST MODE,231002269,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/test-mode-mmsi-231002269
TH E31,574081446,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/th-e31-mmsi-574081446
TH FISHBUOY 08,100888008,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/th-fishbuoy-08-mmsi-100888008
TH15,258087650,-,LI3239,Fishing / FISHING,-,-,6 m,-,-,Norway,https://magicport.ai/vessels/fishing/th15-mmsi-258087650
TH2,258087490,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/th2-mmsi-258087490
TH3,258087520,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/th3-mmsi-258087520
TH7,258087560,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/th7-mmsi-258087560
THANH LAM,367714220,-,-,Unspecified / OTHER,-,-,-,-,-,Usa,https://magicport.ai/vessels/unspecified/thanh-lam-mmsi-367714220
THANH NGAN C39,666363636,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thanh-ngan-c39-mmsi-666363636
THANH NGHIEP 38 E31,574180821,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thanh-nghiep-38-e31-mmsi-574180821
THANH NHAN,574710235,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thanh-nhan-mmsi-574710235
THANH TAM OC B7,574250793,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thanh-tam-oc-b7-mmsi-574250793
THANH TRA 45 B19,574087800,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thanh-tra-45-b19-mmsi-574087800
THANH TUYEN 99F35,231777777,-,TG97136,Fishing / FISHING,-,-,34 m,-,-,-,https://magicport.ai/vessels/fishing/thanh-tuyen-99f35-mmsi-231777777
THANHHOANG F7,574001948,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thanhhoang-f7-mmsi-574001948
THAO NGUYEN 98307,574201476,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thao-nguyen-98307-mmsi-574201476
THAO NGUYEN 98307,574201476,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thao-nguyen-98307-mmsi-574201476
THE GA MINHCAODOIC17,574181794,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/the-ga-minhcaodoic17-mmsi-574181794
THEA DALWHINNIE,257592700,-,LG7977,Fishing / FISHING,-,-,11 m,-,-,Norway,https://magicport.ai/vessels/fishing/thea-dalwhinnie-mmsi-257592700
THEIN THAN CHO,506342133,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thein-than-cho-mmsi-506342133
THEMISTOKLIS,237312000,8788385,-,Fishing / FISHING,-,-,-,-,-,Greece,https://magicport.ai/vessels/fishing/themistoklis-mmsi-237312000
THER AL NOOR,408906621,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/ther-al-noor-mmsi-408906621
THI CAU B18,574220041,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thi-cau-b18-mmsi-574220041
THI RI AUNG,506001920,-,-,Fishing / FISHING,-,-,-,-,-,Myanmar,https://magicport.ai/vessels/fishing/thi-ri-aung-mmsi-506001920
THIEN PHUOC 92 F 28,574999492,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thien-phuoc-92-f-28-mmsi-574999492
THIF,408901029,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/thif-mmsi-408901029
THREE SISTERS,235108569,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/three-sisters-mmsi-235108569
THU MUA 86 F9,574093148,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thu-mua-86-f9-mmsi-574093148
THUAN BU0M XU0I GI0,574997562,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thuan-bu0m-xu0i-gi0-mmsi-574997562
THUAN HAI,574207131,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thuan-hai-mmsi-574207131
THUAN LCHUON A16 P1,574705027,-,-,Fishing / FISHING,-,-,8 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/thuan-lchuon-a16-p1-mmsi-574705027
THUAN THANH 79 B25,574592779,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/thuan-thanh-79-b25-mmsi-574592779
THUAN TIEN,574939346,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thuan-tien-mmsi-574939346
THUDER,9137467,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thuder-mmsi-9137467
THUIMAI NETBOAT,419506250,-,1234567,Fishing / FISHING,-,-,26 m,-,-,India,https://magicport.ai/vessels/fishing/thuimai-netboat-mmsi-419506250
THUMUA VU A28B28F25,574891842,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/thumua-vu-a28b28f25-mmsi-574891842
TIAN FU CHYANG,416006408,-,-,Fishing / FISHING,-,-,10 m,-,-,Taiwan,https://magicport.ai/vessels/fishing/tian-fu-chyang-mmsi-416006408
TIANLI826,413463622,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tianli826-mmsi-413463622
TIANMING,412000001,9090000,0,Fishing / FISHING,-,-,100 m,-,-,China,https://magicport.ai/vessels/fishing/tianming-mmsi-412000001
TIBURON 7,760027200,-,-,Fishing / FISHING,-,-,-,-,-,Peru,https://magicport.ai/vessels/fishing/tiburon-7-mmsi-760027200
TICINO,235004973,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/ticino-mmsi-235004973
TIE LONG 68986 3290,412328986,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tie-long-68986-3290-mmsi-412328986
TIE LONG14007 78,140076666,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tie-long14007-78-mmsi-140076666
TIE.LONG.00168 1 99,1688100,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tielong00168-1-99-mmsi-1688100
TIELONG11201 1 65,412111201,-,-,Fishing / FISHING,-,-,10 m,-,-,-,https://magicport.ai/vessels/fishing/tielong11201-1-65-mmsi-412111201
TIELONG168 0 83,200216815,-,-,Fishing / FISHING,-,-,36 m,-,-,-,https://magicport.ai/vessels/fishing/tielong168-0-83-mmsi-200216815
TIELONG61177 2 72,611770102,-,-,Fishing / FISHING,-,-,-,-,-,Botswana,https://magicport.ai/vessels/fishing/tielong61177-2-72-mmsi-611770102
TIELONG61177 3 90,611770103,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tielong61177-3-90-mmsi-611770103
TIELONG61177 4 96,611770104,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tielong61177-4-96-mmsi-611770104
TIELONG61793 22 80,412179322,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tielong61793-22-80-mmsi-412179322
TIELONG65498 2 99,412265498,-,-,Fishing / FISHING,-,-,31 m,-,-,China,https://magicport.ai/vessels/fishing/tielong65498-2-99-mmsi-412265498
TIEN DO 95 D24 83,574205727,-,-,Fishing / FISHING,-,-,10 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/tien-do-95-d24-83-mmsi-574205727
TIEN LNOI D6 11 7V3,1137,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tien-lnoi-d6-11-7v3-mmsi-1137
TIEN TOI,574300949,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tien-toi-mmsi-574300949
TIENG PHAT A39,574705033,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/tieng-phat-a39-mmsi-574705033
TIN TRUNG 53 F9,574991199,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tin-trung-53-f9-mmsi-574991199
TIPM 15401,416004352,-,BR3544,Fishing / FISHING,-,-,39 m,-,-,Taiwan,https://magicport.ai/vessels/fishing/tipm-15401-mmsi-416004352
TITUS TALISMAN 2002,316004251,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/titus-talisman-2002-mmsi-316004251
TIWIN,416005389,-,-,Fishing / FISHING,-,-,35 m,-,-,-,https://magicport.ai/vessels/fishing/tiwin-mmsi-416005389
TJALDUR OF,251090110,-,-,Fishing / FISHING,-,-,-,-,-,Iceland,https://magicport.ai/vessels/fishing/tjaldur-of-mmsi-251090110
TL A39 G118 P4 78,100901122,-,-,Fishing / FISHING,-,-,10 m,-,-,-,https://magicport.ai/vessels/fishing/tl-a39-g118-p4-78-mmsi-100901122
TM THUAN VU B37,574402500,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tm-thuan-vu-b37-mmsi-574402500
TO MAL HO,440202270,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/to-mal-ho-mmsi-440202270
TOAN 672 C12 C14,574910898,-,-,Fishing / FISHING,-,-,26 m,-,-,-,https://magicport.ai/vessels/fishing/toan-672-c12-c14-mmsi-574910898
TOE PWAR AUNG 5,506003910,-,-,Fishing / FISHING,-,-,-,-,-,Myanmar,https://magicport.ai/vessels/fishing/toe-pwar-aung-5-mmsi-506003910
TOFAN ALAQSA,466500430,-,A7A2043,Fishing / FISHING,-,-,17 m,-,-,-,https://magicport.ai/vessels/fishing/tofan-alaqsa-mmsi-466500430
TOIMARU,431024197,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/toimaru-mmsi-431024197
TOMIEIMARU,431005307,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tomieimaru-mmsi-431005307
TOMIMARU NO.5,431017265,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tomimaru-no5-mmsi-431017265
TOMIMARU NO.8,431700110,-,-,Unspecified / OTHER,-,-,-,-,-,-,https://magicport.ai/vessels/unspecified/tomimaru-no8-mmsi-431700110
TONG JIANG BAO SHENG,413803092,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/tong-jiang-bao-sheng-mmsi-413803092
TONGYANG665,413341260,-,665,Fishing / FISHING,-,-,28 m,-,-,China,https://magicport.ai/vessels/fishing/tongyang665-mmsi-413341260
TONIA,775993297,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tonia-mmsi-775993297
TOR KAARE,257287220,-,LM5331,Fishing / FISHING,-,-,9 m,-,-,Norway,https://magicport.ai/vessels/fishing/tor-kaare-mmsi-257287220
TORO,338453955,-,-,Fishing / FISHING,-,-,20 m,-,-,Usa,https://magicport.ai/vessels/fishing/toro-mmsi-338453955
TORRES EXPRESS,503000157,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/torres-express-mmsi-503000157
TOSEN HA97,265034890,-,SFC7365,Fishing / FISHING,-,-,12 m,-,-,Sweden,https://magicport.ai/vessels/fishing/tosen-ha97-mmsi-265034890
TOTAL FISHERMAN 1,338218679,-,-,Fishing / FISHING,-,-,-,-,-,Usa,https://magicport.ai/vessels/fishing/total-fisherman-1-mmsi-338218679
TOUEIMARU,431010806,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/toueimaru-mmsi-431010806
TREMAILLEUR,316038384,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/tremailleur-mmsi-316038384
TRESSY,257697340,-,LL4682,Fishing / FISHING,-,-,8 m,-,-,Norway,https://magicport.ai/vessels/fishing/tressy-mmsi-257697340
TRICIA LYNN,338515006,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tricia-lynn-mmsi-338515006
TRIEU 326,574094326,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/trieu-326-mmsi-574094326
TRIEU UI 59A7,574072016,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/trieu-ui-59a7-mmsi-574072016
TRIKA SAMUDRA,525800176,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/trika-samudra-mmsi-525800176
TRITON 10,91800206,-,95%,Fishing / FISHING,-,-,10 m,-,-,-,https://magicport.ai/vessels/fishing/triton-10-mmsi-91800206
TRUC MAI,574225588,-,225588,Fishing / FISHING,-,-,135 m,-,-,-,https://magicport.ai/vessels/fishing/truc-mai-mmsi-574225588
TRUNG H1EU 999,574141220,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/trung-h1eu-999-mmsi-574141220
TRUNG LAP TAN BU F40,574215041,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/trung-lap-tan-bu-f40-mmsi-574215041
TRUONG PHAT 45,574001020,9576002,3WD9,Unspecified / OTHER,"2,467 MTs","4,307 MTs",86 m,2012,-,-,https://magicport.ai/vessels/unspecified/truong-phat-45-mmsi-574001020
TSAI FU NO31,416010484,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tsai-fu-no31-mmsi-416010484
TSAR,273810710,8610265,UDYO,Fishing / FISHING,"32,096 MTs","10,070 MTs",179 m,1989,-,Russian Federation,https://magicport.ai/vessels/fishing/tsar-mmsi-273810710
TSUKIMARU,431014585,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tsukimaru-mmsi-431014585
TSURUMARU,431023869,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tsurumaru-mmsi-431023869
TUAN 86 CAO C28 C35,574141019,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/tuan-86-cao-c28-c35-mmsi-574141019
TUAN F16 96,574358138,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tuan-f16-96-mmsi-574358138
TUBA,408901403,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/tuba-mmsi-408901403
TUNAS BERSAUDARA 02,525800426,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/tunas-bersaudara-02-mmsi-525800426
TUOLUN888,415689655,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/tuolun888-mmsi-415689655
TURBO,257114730,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/turbo-mmsi-257114730
TUTUURAMARU,431008245,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tutuuramaru-mmsi-431008245
TUULLIK,331100197,8811247,OUUU,Fishing / FISHING,"1,343 MTs",445 MTs,45 m,1989,-,-,https://magicport.ai/vessels/fishing/tuullik-mmsi-331100197
TWINDO 388,525500687,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/twindo-388-mmsi-525500687
TWTD,416543210,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/twtd-mmsi-416543210
TYOUFUKUMARU,431008296,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/tyoufukumaru-mmsi-431008296
TZAN DAR JIH NO.3,416002687,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/tzan-dar-jih-no3-mmsi-416002687
TZYH CHYANG NO.168,416008333,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/tzyh-chyang-no168-mmsi-416008333
U BB,200059588,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/u-bb-mmsi-200059588
UDDVIK HA89,266406000,-,-,Fishing / FISHING,-,-,-,-,-,Sweden,https://magicport.ai/vessels/fishing/uddvik-ha89-mmsi-266406000
UMLUNGISI,601032670,8704975,ZRUC,Fishing / FISHING,"1,845 MTs",-,65 m,1988,-,-,https://magicport.ai/vessels/fishing/umlungisi-mmsi-601032670
UNCLE RAY,316054584,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/uncle-ray-mmsi-316054584
UNIVERSAL V,657218000,-,-,Fishing / FISHING,-,-,-,-,-,Nigeria,https://magicport.ai/vessels/fishing/universal-v-mmsi-657218000
UNNYOUMARU NO3,431011771,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/unnyoumaru-no3-mmsi-431011771
USA A 1,574203203,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/usa-a-1-mmsi-574203203
USEONG HO,440006750,-,610,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/useong-ho-mmsi-440006750
USIFUKU MARU,431018608,-,-,Fishing / FISHING,-,-,9 m,-,-,Japan,https://magicport.ai/vessels/fishing/usifuku-maru-mmsi-431018608
UST 207,261014080,-,SPS2707,Fishing / FISHING,-,-,8 m,-,-,Poland,https://magicport.ai/vessels/fishing/ust-207-mmsi-261014080
UT 98 LNOI B4 8 90,898,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ut-98-lnoi-b4-8-90-mmsi-898
UTOMO TAMBAH MAKMUR2,525800833,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/utomo-tambah-makmur2-mmsi-525800833
UTOMO TAMBAH MULYO 3,525800831,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/utomo-tambah-mulyo-3-mmsi-525800831
UYKL52008,41256488,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/uykl52008-mmsi-41256488
V MALATHY FISHBOAT,419090019,-,4190019,Fishing / FISHING,-,-,26 m,-,-,India,https://magicport.ai/vessels/fishing/v-malathy-fishboat-mmsi-419090019
V V8S,800038381,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/v-v8s-mmsi-800038381
VAAGAN,257140040,-,LK5334,Fishing / FISHING,-,-,11 m,-,-,Norway,https://magicport.ai/vessels/fishing/vaagan-mmsi-257140040
VALAGUTT,257734700,-,LF5705,Fishing / FISHING,-,-,10 m,-,-,Norway,https://magicport.ai/vessels/fishing/valagutt-mmsi-257734700
VALENT MN BAHARI 1,525401194,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/valent-mn-bahari-1-mmsi-525401194
VALENTIN MANTUROV,273213180,9848596,UBVU9,Unspecified / OTHER,-,-,63 m,2024,Yantai CIMC Raffles Offshore Limited,Russian Federation,https://magicport.ai/vessels/unspecified/valentin-manturov-mmsi-273213180
VALIANT ROSE,338481715,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/valiant-rose-mmsi-338481715
VANIA,257442600,-,LM8925,Fishing / FISHING,-,-,13 m,-,-,Norway,https://magicport.ai/vessels/fishing/vania-mmsi-257442600
VANJA S,257611700,-,LF5536,Fishing / FISHING,-,-,10 m,-,-,Norway,https://magicport.ai/vessels/fishing/vanja-s-mmsi-257611700
VANNOYVERING BUOY 0,91800223,-,1%,Fishing / FISHING,-,-,10 m,-,-,-,https://magicport.ai/vessels/fishing/vannoyvering-buoy-0-mmsi-91800223
VARAN,408901961,-,BH8862,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/varan-mmsi-408901961
VARAN TWO,408901995,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/varan-two-mmsi-408901995
VARLINER,257221740,-,LG2811,Fishing / FISHING,-,-,11 m,-,-,Norway,https://magicport.ai/vessels/fishing/varliner-mmsi-257221740
VEIGA,251341840,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/veiga-mmsi-251341840
VENTURE LH179,232025565,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/venture-lh179-mmsi-232025565
VERA HV133,219007338,-,-,Fishing / FISHING,-,-,-,-,-,Denmark,https://magicport.ai/vessels/fishing/vera-hv133-mmsi-219007338
VERGE DEL VILAR,224106240,2863664,EA6459,Unspecified / OTHER,-,-,21 m,-,-,Spain,https://magicport.ai/vessels/unspecified/verge-del-vilar-mmsi-224106240
VESTFISK,257391020,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/vestfisk-mmsi-257391020
